,Date,Open,High,Low,Close*,Adj Close**,Volume
97,"Aug 07, 2020",3224.01,3240.81,3140.67,3167.46,3167.46,3929600
98,"Aug 06, 2020",3194.36,3247.47,3165.43,3225.00,3225.00,3940600
99,"Aug 05, 2020",3143.77,3213.59,3127.30,3205.03,3205.03,3930000
100,"Aug 04, 2020",3101.21,3167.24,3101.21,3138.83,3138.83,4694300
101,"Aug 03, 2020",3180.51,3184.00,3104.00,3111.89,3111.89,5074700
102,"Jul 31, 2020",3244.00,3246.82,3151.00,3164.68,3164.68,8085500
103,"Jul 30, 2020",3014.00,3092.00,3005.00,3051.88,3051.88,6128300
104,"Jul 29, 2020",3030.99,3039.16,2996.77,3033.53,3033.53,2974100
105,"Jul 28, 2020",3054.27,3077.09,2995.76,3000.33,3000.33,3126700
106,"Jul 27, 2020",3062.00,3098.00,3015.77,3055.21,3055.21,4170500
107,"Jul 24, 2020",2930.00,3031.58,2888.00,3008.91,3008.91,5632400
108,"Jul 23, 2020",3098.27,3098.27,2970.00,2986.55,2986.55,5656900
109,"Jul 22, 2020",3125.00,3150.00,3065.26,3099.91,3099.91,4104200
110,"Jul 21, 2020",3232.49,3240.58,3105.72,3138.29,3138.29,6135000
111,"Jul 20, 2020",3000.20,3201.36,2994.02,3196.84,3196.84,7598200
112,"Jul 17, 2020",3009.00,3024.00,2948.45,2961.97,2961.97,4761300
113,"Jul 16, 2020",2971.06,3032.00,2918.23,2999.90,2999.90,6394200
114,"Jul 15, 2020",3080.23,3098.35,2973.18,3008.87,3008.87,5788900
115,"Jul 14, 2020",3089.00,3127.38,2950.00,3084.00,3084.00,7231900
116,"Jul 13, 2020",3251.06,3344.29,3068.39,3104.00,3104.00,7720400
117,"Jul 10, 2020",3191.76,3215.00,3135.70,3200.00,3200.00,5486000
118,"Jul 09, 2020",3115.99,3193.88,3074.00,3182.63,3182.63,6388700
119,"Jul 08, 2020",3022.61,3083.97,3012.43,3081.11,3081.11,5037600
120,"Jul 07, 2020",3058.55,3069.55,2990.00,3000.12,3000.12,5257500
121,"Jul 06, 2020",2934.97,3059.88,2930.00,3057.04,3057.04,6880600
122,"Jul 02, 2020",2912.01,2955.56,2871.10,2890.30,2890.30,6593400
123,"Jul 01, 2020",2757.99,2895.00,2754.00,2878.70,2878.70,6363400
124,"Jun 30, 2020",2685.07,2769.63,2675.03,2758.82,2758.82,3764500
125,"Jun 29, 2020",2690.01,2696.80,2630.08,2680.38,2680.38,4223400
126,"Jun 26, 2020",2775.06,2782.57,2688.00,2692.87,2692.87,6500800
127,"Jun 25, 2020",2739.55,2756.23,2712.14,2754.58,2754.58,2968700
128,"Jun 24, 2020",2780.00,2796.00,2721.00,2734.40,2734.40,4526600
129,"Jun 23, 2020",2726.02,2783.11,2718.04,2764.41,2764.41,4231700
130,"Jun 22, 2020",2684.50,2715.00,2669.00,2713.82,2713.82,3208800
131,"Jun 19, 2020",2678.08,2697.43,2659.00,2675.01,2675.01,5777000
132,"Jun 18, 2020",2647.01,2659.64,2636.11,2653.98,2653.98,2487800
133,"Jun 17, 2020",2647.50,2655.00,2631.82,2640.98,2640.98,2951100
134,"Jun 16, 2020",2620.00,2620.00,2576.00,2615.27,2615.27,3585600
135,"Jun 15, 2020",2526.60,2584.00,2508.00,2572.68,2572.68,3865100
136,"Jun 12, 2020",2601.21,2621.48,2503.35,2545.02,2545.02,5429600
137,"Jun 11, 2020",2603.50,2671.38,2536.23,2557.96,2557.96,5800100
138,"Jun 10, 2020",2645.00,2722.35,2626.26,2647.45,2647.45,4946000
139,"Jun 09, 2020",2529.44,2626.43,2525.00,2600.86,2600.86,5176000
140,"Jun 08, 2020",2500.20,2530.00,2487.34,2524.06,2524.06,3970700
141,"Jun 05, 2020",2444.51,2488.65,2437.13,2483.00,2483.00,3306400
142,"Jun 04, 2020",2477.43,2507.54,2450.01,2460.60,2460.60,2948700
143,"Jun 03, 2020",2468.01,2488.00,2461.17,2478.40,2478.40,2671000
144,"Jun 02, 2020",2467.00,2473.53,2445.31,2472.41,2472.41,2529900
145,"Jun 01, 2020",2448.00,2476.93,2444.17,2471.04,2471.04,2928900
146,"May 29, 2020",2415.94,2442.37,2398.20,2442.37,2442.37,3529300
147,"May 28, 2020",2384.33,2436.97,2378.23,2401.10,2401.10,3190200
148,"May 27, 2020",2404.99,2413.58,2330.00,2410.39,2410.39,5056900
149,"May 26, 2020",2458.00,2462.00,2414.06,2421.86,2421.86,3568200
150,"May 22, 2020",2455.01,2469.85,2430.13,2436.88,2436.88,2867100
151,"May 21, 2020",2500.00,2525.45,2442.54,2446.74,2446.74,5114400
152,"May 20, 2020",2477.87,2500.01,2467.27,2497.94,2497.94,3998100
153,"May 19, 2020",2429.83,2485.00,2428.97,2449.33,2449.33,4320500
154,"May 18, 2020",2404.35,2433.00,2384.01,2426.26,2426.26,4366600
155,"May 15, 2020",2368.52,2411.00,2356.37,2409.78,2409.78,4235000
156,"May 14, 2020",2361.01,2391.37,2353.21,2388.85,2388.85,3648100
157,"May 13, 2020",2366.80,2407.70,2337.80,2367.92,2367.92,4782900
158,"May 12, 2020",2411.85,2419.00,2355.00,2356.95,2356.95,3074900
159,"May 11, 2020",2374.70,2419.67,2372.11,2409.00,2409.00,3259200
160,"May 08, 2020",2372.14,2387.24,2357.00,2379.61,2379.61,3211200
161,"May 07, 2020",2374.78,2376.00,2343.11,2367.61,2367.61,3396400
162,"May 06, 2020",2329.44,2357.45,2320.00,2351.26,2351.26,3117800
163,"May 05, 2020",2340.00,2351.00,2307.13,2317.80,2317.80,3242500
164,"May 04, 2020",2256.38,2326.98,2256.38,2315.99,2315.99,4865900
165,"May 01, 2020",2336.80,2362.44,2258.19,2286.04,2286.04,9772600
166,"Apr 30, 2020",2419.84,2475.00,2396.01,2474.00,2474.00,9534600
167,"Apr 29, 2020",2330.01,2391.89,2310.00,2372.71,2372.71,4591600
168,"Apr 28, 2020",2372.10,2373.50,2306.00,2314.08,2314.08,5269400
169,"Apr 27, 2020",2443.20,2444.88,2363.00,2376.00,2376.00,5645600
170,"Apr 24, 2020",2417.00,2420.43,2382.00,2410.22,2410.22,3831800
171,"Apr 23, 2020",2399.98,2424.22,2382.08,2399.45,2399.45,5066600
172,"Apr 22, 2020",2369.00,2394.00,2351.00,2363.49,2363.49,4218300
173,"Apr 21, 2020",2416.61,2428.31,2279.66,2328.12,2328.12,7476700
174,"Apr 20, 2020",2389.95,2444.98,2386.05,2393.61,2393.61,5770700
175,"Apr 17, 2020",2372.33,2400.00,2316.02,2375.00,2375.00,7930000
176,"Apr 16, 2020",2346.00,2461.00,2335.00,2408.19,2408.19,12038200
177,"Apr 15, 2020",2257.68,2333.37,2245.00,2307.68,2307.68,6866600
178,"Apr 14, 2020",2200.47,2292.00,2186.21,2283.32,2283.32,8087200
179,"Apr 13, 2020",2040.00,2180.00,2038.00,2168.87,2168.87,6716700
180,"Apr 09, 2020",2044.30,2053.00,2017.66,2042.76,2042.76,4655600
181,"Apr 08, 2020",2021.00,2044.00,2011.15,2043.00,2043.00,3977300
182,"Apr 07, 2020",2017.11,2035.72,1997.62,2011.60,2011.60,5114000
183,"Apr 06, 2020",1936.00,1998.52,1930.02,1997.59,1997.59,5773200
184,"Apr 03, 2020",1911.15,1926.33,1889.15,1906.59,1906.59,3609900
185,"Apr 02, 2020",1901.64,1927.53,1890.00,1918.83,1918.83,4336000
186,"Apr 01, 2020",1932.97,1944.96,1893.00,1907.70,1907.70,4121900
187,"Mar 31, 2020",1964.35,1993.02,1944.01,1949.72,1949.72,5123600
188,"Mar 30, 2020",1922.83,1973.63,1912.34,1963.95,1963.95,6126100
189,"Mar 27, 2020",1930.86,1939.79,1899.92,1900.10,1900.10,5387900
190,"Mar 26, 2020",1902.00,1956.49,1889.29,1955.49,1955.49,6221300
191,"Mar 25, 2020",1920.69,1950.26,1885.78,1885.84,1885.84,6479100
192,"Mar 24, 2020",1951.50,1955.00,1900.34,1940.10,1940.10,7147100
193,"Mar 23, 2020",1827.75,1919.40,1812.00,1902.83,1902.83,7808500
194,"Mar 20, 2020",1926.31,1957.00,1820.73,1846.09,1846.09,9817900
195,"Mar 19, 2020",1860.00,1945.00,1832.65,1880.93,1880.93,10399900
196,"Mar 18, 2020",1750.00,1841.66,1745.00,1830.00,1830.00,9645200
197,"Mar 17, 2020",1775.47,1857.78,1689.24,1807.84,1807.84,10917100
198,"Mar 16, 2020",1641.51,1759.45,1626.03,1689.15,1689.15,8917300
199,"Mar 13, 2020",1755.00,1786.31,1680.62,1785.00,1785.00,8809700
200,"Mar 12, 2020",1721.98,1765.00,1675.00,1676.61,1676.61,11346200
201,"Mar 11, 2020",1857.85,1871.32,1801.50,1820.86,1820.86,5624800
202,"Mar 10, 2020",1870.88,1894.27,1818.17,1891.82,1891.82,7133300
203,"Mar 09, 2020",1773.86,1862.77,1761.29,1800.61,1800.61,7813200
204,"Mar 06, 2020",1875.00,1910.87,1869.50,1901.09,1901.09,5273600
205,"Mar 05, 2020",1933.00,1960.72,1910.00,1924.03,1924.03,4748200
206,"Mar 04, 2020",1946.57,1978.00,1922.00,1975.83,1975.83,4772900
207,"Mar 03, 2020",1975.37,1996.33,1888.09,1908.99,1908.99,7534500
208,"Mar 02, 2020",1906.49,1954.51,1870.00,1953.95,1953.95,6761700
209,"Feb 28, 2020",1814.63,1889.76,1811.13,1883.75,1883.75,9493800
210,"Feb 27, 2020",1934.38,1975.00,1882.76,1884.30,1884.30,8144000
211,"Feb 26, 2020",1970.28,2014.67,1960.45,1979.59,1979.59,5224600
212,"Feb 25, 2020",2026.42,2034.60,1958.42,1972.74,1972.74,6219100
213,"Feb 24, 2020",2003.18,2039.30,1987.97,2009.29,2009.29,6547000
214,"Feb 21, 2020",2142.15,2144.55,2088.00,2095.97,2095.97,4646300
215,"Feb 20, 2020",2173.07,2176.79,2127.45,2153.10,2153.10,3131300
216,"Feb 19, 2020",2167.80,2185.10,2161.12,2170.22,2170.22,2561200
217,"Feb 18, 2020",2125.02,2166.07,2124.11,2155.67,2155.67,2945600
218,"Feb 14, 2020",2155.68,2159.04,2125.89,2134.87,2134.87,2606200
219,"Feb 13, 2020",2144.99,2170.28,2142.00,2149.87,2149.87,3031800
220,"Feb 12, 2020",2163.20,2180.25,2155.29,2160.00,2160.00,3334300
221,"Feb 11, 2020",2150.90,2185.95,2136.00,2150.80,2150.80,5746000
222,"Feb 10, 2020",2085.01,2135.60,2084.96,2133.91,2133.91,5056200
223,"Feb 07, 2020",2041.99,2098.53,2038.10,2079.28,2079.28,5095300
224,"Feb 06, 2020",2041.02,2056.30,2024.80,2050.23,2050.23,3183000
225,"Feb 05, 2020",2071.02,2071.02,2032.00,2039.87,2039.87,4376200
226,"Feb 04, 2020",2029.88,2059.80,2015.37,2049.67,2049.67,5289300
227,"Feb 03, 2020",2010.60,2048.50,2000.25,2004.20,2004.20,5899100
228,"Jan 31, 2020",2051.47,2055.72,2002.27,2008.72,2008.72,15567300
229,"Jan 30, 2020",1858.00,1872.87,1850.61,1870.68,1870.68,6327400
230,"Jan 29, 2020",1864.00,1874.75,1855.02,1858.00,1858.00,2088000
231,"Jan 28, 2020",1840.50,1858.11,1830.02,1853.25,1853.25,2808000
232,"Jan 27, 2020",1820.00,1841.00,1815.34,1828.34,1828.34,3528500
233,"Jan 24, 2020",1891.37,1894.99,1847.44,1861.64,1861.64,3766200
234,"Jan 23, 2020",1885.11,1889.98,1872.76,1884.58,1884.58,2484600
235,"Jan 22, 2020",1896.09,1902.50,1883.34,1887.46,1887.46,3216300
236,"Jan 21, 2020",1865.00,1894.27,1860.00,1892.00,1892.00,3707800
237,"Jan 17, 2020",1885.89,1886.64,1857.25,1864.72,1864.72,3997300
238,"Jan 16, 2020",1882.99,1885.59,1866.02,1877.94,1877.94,2659500
239,"Jan 15, 2020",1872.25,1878.86,1855.09,1862.02,1862.02,2896600
240,"Jan 14, 2020",1885.88,1887.11,1858.55,1869.44,1869.44,3440900
241,"Jan 13, 2020",1891.31,1898.00,1880.80,1891.30,1891.30,2780800
242,"Jan 10, 2020",1905.37,1906.94,1880.00,1883.16,1883.16,2853700
243,"Jan 09, 2020",1909.89,1917.82,1895.80,1901.05,1901.05,3167300
244,"Jan 08, 2020",1898.04,1911.00,1886.44,1891.97,1891.97,3508000
245,"Jan 07, 2020",1904.50,1913.89,1892.04,1906.86,1906.86,4044900
246,"Jan 06, 2020",1860.00,1903.69,1860.00,1902.88,1902.88,4061800
247,"Jan 03, 2020",1864.50,1886.20,1864.50,1874.97,1874.97,3764400
248,"Jan 02, 2020",1875.00,1898.01,1864.15,1898.01,1898.01,4029000
249,"Dec 31, 2019",1842.00,1853.26,1832.23,1847.84,1847.84,2506500
250,"Dec 30, 2019",1874.00,1884.00,1840.62,1846.89,1846.89,3674700
251,"Dec 27, 2019",1882.92,1901.40,1866.01,1869.80,1869.80,6186600
252,"Dec 26, 2019",1801.01,1870.46,1799.50,1868.77,1868.77,6005400
253,"Dec 24, 2019",1793.81,1795.57,1787.58,1789.21,1789.21,881300
254,"Dec 23, 2019",1788.26,1793.00,1784.51,1793.00,1793.00,2136400
255,"Dec 20, 2019",1799.62,1802.97,1782.45,1786.50,1786.50,5150800
256,"Dec 19, 2019",1780.50,1792.99,1774.06,1792.28,1792.28,2652800
257,"Dec 18, 2019",1795.02,1798.20,1782.36,1784.03,1784.03,3351400
258,"Dec 17, 2019",1778.01,1792.00,1777.39,1790.66,1790.66,3644400
259,"Dec 16, 2019",1767.00,1769.50,1757.05,1769.21,1769.21,3145200
260,"Dec 13, 2019",1765.00,1768.99,1755.00,1760.94,1760.94,2745700
261,"Dec 12, 2019",1750.00,1764.00,1745.44,1760.33,1760.33,3095900
262,"Dec 11, 2019",1741.67,1750.00,1735.71,1748.72,1748.72,2097600
263,"Dec 10, 2019",1747.40,1750.67,1735.00,1739.21,1739.21,2514300
264,"Dec 09, 2019",1750.66,1766.89,1745.61,1749.51,1749.51,2442800
265,"Dec 06, 2019",1751.20,1754.40,1740.13,1751.60,1751.60,3117400
266,"Dec 05, 2019",1763.50,1763.50,1740.00,1740.48,1740.48,2823800
267,"Dec 04, 2019",1774.01,1789.09,1760.22,1760.69,1760.69,2670100
268,"Dec 03, 2019",1760.00,1772.87,1747.23,1769.96,1769.96,3380900
269,"Dec 02, 2019",1804.40,1805.55,1762.68,1781.60,1781.60,3925600
270,"Nov 29, 2019",1817.78,1824.69,1800.79,1800.80,1800.80,1923400
271,"Nov 27, 2019",1801.00,1824.50,1797.31,1818.51,1818.51,3025600
272,"Nov 26, 2019",1779.92,1797.03,1778.35,1796.94,1796.94,3181200
273,"Nov 25, 2019",1753.25,1777.42,1753.24,1773.84,1773.84,3486200
274,"Nov 22, 2019",1739.02,1746.43,1731.00,1745.72,1745.72,2479100
275,"Nov 21, 2019",1743.00,1746.87,1730.36,1734.71,1734.71,2662900
276,"Nov 20, 2019",1749.14,1762.52,1734.12,1745.53,1745.53,2790000
277,"Nov 19, 2019",1756.99,1760.68,1743.03,1752.79,1752.79,2270800
278,"Nov 18, 2019",1738.30,1753.70,1722.71,1752.53,1752.53,2839500
279,"Nov 15, 2019",1760.05,1761.68,1732.86,1739.49,1739.49,3927600
280,"Nov 14, 2019",1751.43,1766.59,1749.56,1754.60,1754.60,2264800
281,"Nov 13, 2019",1773.39,1775.00,1747.32,1753.11,1753.11,2989500
282,"Nov 12, 2019",1774.66,1786.22,1771.91,1778.00,1778.00,2037600
283,"Nov 11, 2019",1778.00,1780.00,1767.13,1771.65,1771.65,1946000
284,"Nov 08, 2019",1787.89,1789.88,1774.04,1785.88,1785.88,2123300
285,"Nov 07, 2019",1803.76,1805.90,1783.48,1788.20,1788.20,2651100
286,"Nov 06, 2019",1801.00,1802.50,1788.58,1795.77,1795.77,2029800
287,"Nov 05, 2019",1809.16,1810.25,1794.00,1801.71,1801.71,1885500
288,"Nov 04, 2019",1801.01,1815.06,1801.01,1804.66,1804.66,2771900
289,"Nov 01, 2019",1788.01,1797.45,1785.21,1791.44,1791.44,2790400
290,"Oct 31, 2019",1775.99,1792.00,1771.48,1776.66,1776.66,2781200
291,"Oct 30, 2019",1760.24,1782.38,1759.12,1779.99,1779.99,2449400
292,"Oct 29, 2019",1774.81,1777.00,1755.81,1762.71,1762.71,2276900
293,"Oct 28, 2019",1748.06,1778.70,1742.50,1777.08,1777.08,3708900
294,"Oct 25, 2019",1697.55,1764.21,1695.00,1761.33,1761.33,9626400
295,"Oct 24, 2019",1771.09,1788.34,1760.27,1780.78,1780.78,4446100
296,"Oct 23, 2019",1761.30,1770.05,1742.00,1762.17,1762.17,2138200
297,"Oct 22, 2019",1788.15,1789.78,1762.00,1765.73,1765.73,2111700
298,"Oct 21, 2019",1769.66,1785.88,1765.00,1785.66,1785.66,2130400
299,"Oct 18, 2019",1787.80,1793.98,1749.20,1757.51,1757.51,3362500
300,"Oct 17, 2019",1796.49,1798.85,1782.02,1787.48,1787.48,2647400
301,"Oct 16, 2019",1773.33,1786.24,1770.52,1777.43,1777.43,2763400
302,"Oct 15, 2019",1742.14,1776.45,1740.62,1767.38,1767.38,3111700
303,"Oct 14, 2019",1728.91,1741.89,1722.00,1736.43,1736.43,1910200
304,"Oct 11, 2019",1742.92,1745.45,1729.86,1731.92,1731.92,3255000
305,"Oct 10, 2019",1725.24,1738.29,1713.75,1720.26,1720.26,2575200
306,"Oct 09, 2019",1719.61,1729.95,1714.36,1721.99,1721.99,2043500
307,"Oct 08, 2019",1722.49,1727.00,1705.00,1705.51,1705.51,2542000
308,"Oct 07, 2019",1731.63,1747.83,1723.70,1732.66,1732.66,2154700
309,"Oct 04, 2019",1726.02,1740.58,1719.23,1739.65,1739.65,2471900
310,"Oct 03, 2019",1713.00,1725.00,1685.06,1724.42,1724.42,3468200
311,"Oct 02, 2019",1727.74,1728.89,1705.00,1713.23,1713.23,3301100
312,"Oct 01, 2019",1746.00,1755.60,1728.41,1735.65,1735.65,3084500
313,"Sep 30, 2019",1726.99,1737.46,1709.22,1735.91,1735.91,2644700
314,"Sep 27, 2019",1748.00,1749.12,1713.82,1725.45,1725.45,3907200
315,"Sep 26, 2019",1762.79,1763.37,1731.50,1739.84,1739.84,3536800
316,"Sep 25, 2019",1747.36,1773.00,1723.00,1768.33,1768.33,3493200
317,"Sep 24, 2019",1790.61,1795.71,1735.55,1741.61,1741.61,4616000
318,"Sep 23, 2019",1777.00,1792.70,1767.32,1785.30,1785.30,2922300
319,"Sep 20, 2019",1821.71,1830.63,1780.92,1794.16,1794.16,5341900
320,"Sep 19, 2019",1821.02,1832.57,1817.90,1821.50,1821.50,2031500
321,"Sep 18, 2019",1817.04,1822.06,1795.50,1817.46,1817.46,2505600
322,"Sep 17, 2019",1807.08,1823.99,1804.10,1822.55,1822.55,1982400
323,"Sep 16, 2019",1824.02,1825.69,1800.20,1807.84,1807.84,3675500
324,"Sep 13, 2019",1842.01,1846.12,1835.17,1839.34,1839.34,1971300
325,"Sep 12, 2019",1837.63,1853.66,1834.28,1843.55,1843.55,2823500
326,"Sep 11, 2019",1812.14,1833.42,1809.08,1822.99,1822.99,2432800
327,"Sep 10, 2019",1822.75,1825.81,1805.34,1820.55,1820.55,2613900
328,"Sep 09, 2019",1841.00,1850.00,1824.61,1831.35,1831.35,2999500
329,"Sep 06, 2019",1838.22,1840.65,1826.40,1833.51,1833.51,2496900
330,"Sep 05, 2019",1821.95,1842.00,1815.58,1840.72,1840.72,3310800
331,"Sep 04, 2019",1805.00,1807.63,1796.23,1800.62,1800.62,2324100
332,"Sep 03, 2019",1770.00,1800.80,1768.00,1789.84,1789.84,3543000
